customer_id,name,age,country,signup_date
748,customer_748,37,ES,2024-07-18
749,customer_749,26,ES,2024-09-11
750,customer_750,89,FR,2024-07-06
751,customer_751,31,US,2024-10-13
752,customer_752,85,ES,2024-12-16
753,customer_753,18,US,2024-03-14
754,customer_754,69,US,2024-03-06
755,customer_755,86,DE,2024-03-23
756,customer_756,68,ES,2024-07-04
757,customer_757,89,,2024-08-17
758,customer_758,18,MA,2024-09-08
759,customer_759,79,US,2024-09-22
760,customer_760,61,US,2024-04-06
761,customer_761,30,MA,2024-06-16
762,customer_762,87,ES,2024-06-07
763,customer_763,59,DE,2024-04-08
764,customer_764,55,FR,2024-04-23
765,customer_765,13,MA,2024-08-06
766,customer_766,17,ES,2024-09-16
767,customer_767,54,DE,2024-06-12
768,customer_768,39,US,2024-07-02
769,customer_769,72,DE,2024-09-28
770,customer_770,19,MA,2024-02-27
771,customer_771,33,MA,2024-08-24
772,customer_772,35,DE,2024-11-19
773,customer_773,65,MA,2024-10-18
774,customer_774,39,ES,2024-07-18
775,customer_775,22,MA,2024-11-17
776,customer_776,30,FR,2024-01-17
777,customer_777,67,MA,2024-08-14
778,customer_778,31,DE,2024-11-17
779,customer_779,69,FR,2024-12-14
780,customer_780,40,US,2024-04-13
781,customer_781,82,US,2024-04-25
782,customer_782,42,US,2024-08-20
783,customer_783,,ES,2024-09-23
784,customer_784,25,FR,2024-04-12
785,customer_785,41,MA,2024-04-16
786,customer_786,85,US,2024-03-21
787,customer_787,13,FR,2024-04-13
788,customer_788,14,FR,2024-07-08
789,customer_789,36,ES,2024-06-13
790,customer_790,22,US,2024-04-16
791,customer_791,27,US,2024-06-19
792,customer_792,72,MA,2024-07-01
793,customer_793,31,DE,2024-10-28
794,customer_794,79,MA,2024-11-25
795,customer_795,51,ES,2024-11-04
796,customer_796,74,,2024-05-02
797,customer_797,69,FR,2024-02-08
798,customer_798,88,US,2024-07-03
799,customer_799,40,DE,2024-07-11
800,customer_800,24,,2024-12-02
801,customer_801,54,ES,2024-08-07
802,customer_802,62,US,2024-10-26
803,customer_803,24,,2024-05-15
804,customer_804,25,MA,2024-08-16
805,customer_805,48,DE,2024-03-24
806,customer_806,17,DE,2024-03-03
807,customer_807,44,DE,2024-07-28
808,customer_808,50,ES,2024-01-14
809,customer_809,29,DE,2024-11-10
810,customer_810,85,DE,2024-12-23
811,customer_811,68,ES,2024-10-05
812,customer_812,80,DE,2024-11-27
813,customer_813,86,FR,2024-12-23
814,customer_814,54,DE,2024-04-11
815,customer_815,16,FR,2024-11-11
816,customer_816,42,DE,2024-06-23
817,customer_817,22,ES,2024-01-15
818,customer_818,84,ES,2024-11-11
819,customer_819,40,US,2024-12-16
820,customer_820,81,MA,2024-10-17
821,customer_821,60,ES,2024-06-07
822,customer_822,37,US,2024-12-28
823,customer_823,15,ES,2024-06-13
824,customer_824,41,DE,2024-04-05
825,customer_825,88,ES,2024-07-05
826,customer_826,47,DE,2024-12-22
827,customer_827,19,DE,2024-05-14
828,customer_828,71,US,2024-10-04
829,customer_829,24,ES,2024-10-05
830,customer_830,21,FR,2024-06-16
831,customer_831,70,US,2024-07-25
832,customer_832,20,ES,2024-10-04
833,customer_833,59,US,2024-04-10
834,customer_834,,ES,2024-12-07
835,customer_835,23,US,2024-08-08
836,customer_836,63,MA,2024-12-15
837,customer_837,30,US,2024-04-24
838,customer_838,53,MA,2024-03-13
839,customer_839,87,US,2024-12-26
840,customer_840,25,DE,2024-02-22
841,customer_841,52,FR,2024-08-23
842,customer_842,61,ES,2024-09-11
843,customer_843,40,ES,2024-12-18
844,customer_844,43,FR,2024-05-04
845,customer_845,51,MA,2024-12-26
846,customer_846,19,ES,2024-01-08
847,customer_847,13,DE,2024-07-07
848,customer_848,40,FR,2024-09-24
849,customer_849,19,MA,2024-12-21
850,customer_850,82,FR,2024-12-05
851,customer_851,53,MA,2024-06-25
852,customer_852,30,MA,2024-06-07
853,customer_853,73,MA,2024-11-14
854,customer_854,55,MA,2024-02-02
855,customer_855,65,US,2024-01-01
856,customer_856,67,DE,2024-12-08
857,customer_857,81,US,2024-10-07
858,customer_858,38,MA,2024-10-18
859,customer_859,23,ES,2024-07-03
860,customer_860,,US,2024-11-26
861,customer_861,13,MA,2024-10-25
862,customer_862,88,US,2024-01-10
863,customer_863,52,MA,2024-06-10
864,customer_864,50,ES,2024-03-26
865,customer_865,44,,2024-01-20
866,customer_866,47,FR,2024-01-04
867,customer_867,19,MA,2024-12-14
868,customer_868,32,ES,2024-03-27
869,customer_869,36,FR,2024-05-02
870,customer_870,71,ES,2024-12-28
871,customer_871,66,FR,2024-01-24
872,customer_872,35,ES,2024-10-05
873,customer_873,70,DE,2024-09-11
874,customer_874,19,ES,2024-08-03
875,customer_875,48,DE,2024-10-05
876,customer_876,53,US,2024-07-21
877,customer_877,38,ES,2024-10-10
878,customer_878,79,US,2024-10-05
879,customer_879,86,FR,2024-09-02
880,customer_880,19,ES,2024-01-25
881,customer_881,71,DE,2024-04-28
882,customer_882,52,FR,2024-12-23
883,customer_883,26,DE,2024-08-21
884,customer_884,74,MA,2024-11-20
885,customer_885,21,FR,2024-10-14
886,customer_886,35,DE,2024-11-13
887,customer_887,89,DE,2024-06-22
888,customer_888,54,US,2024-11-02
889,customer_889,14,MA,2024-12-07
890,customer_890,42,MA,2024-03-15
891,customer_891,,FR,2024-04-05
892,customer_892,46,MA,2024-11-28
893,customer_893,45,MA,2024-09-24
894,customer_894,48,ES,2024-12-13
895,customer_895,57,US,2024-01-05
896,customer_896,61,,2024-06-24
897,customer_897,86,DE,2024-11-05
898,customer_898,39,DE,2024-06-14
899,customer_899,70,DE,2024-05-09
900,customer_900,76,DE,2024-05-26
901,customer_901,53,MA,2024-02-28
902,customer_902,77,ES,2024-03-23
903,customer_903,85,DE,2024-05-14
904,customer_904,85,ES,2024-05-11
905,customer_905,71,MA,2024-11-19
906,customer_906,19,DE,2024-04-09
907,customer_907,12,ES,2024-08-17
908,customer_908,55,FR,2024-07-03
909,customer_909,53,DE,2024-10-23
910,customer_910,17,FR,2024-08-14
911,customer_911,30,US,2024-01-24
912,customer_912,,ES,2024-02-11
913,customer_913,29,MA,2024-02-09
914,customer_914,,US,2024-08-02
915,customer_915,28,MA,2024-03-04
916,customer_916,22,MA,2024-07-13
917,customer_917,28,MA,2024-07-16
918,customer_918,80,MA,2024-05-16
919,customer_919,33,US,2024-09-24
920,customer_920,30,FR,2024-04-01
921,customer_921,76,ES,2024-04-13
922,customer_922,,DE,2024-04-27
923,customer_923,84,ES,2024-01-12
924,customer_924,50,FR,2024-11-12
925,customer_925,86,US,2024-12-13
926,customer_926,41,DE,2024-04-13
927,customer_927,40,DE,2024-09-02
928,customer_928,62,MA,2024-09-11
929,customer_929,59,FR,2024-02-15
930,customer_930,45,FR,2024-08-15
931,customer_931,34,DE,2024-06-16
932,customer_932,52,FR,2024-09-25
933,customer_933,,US,2024-02-22
934,customer_934,84,ES,2024-08-12
935,customer_935,31,FR,2024-08-12
936,customer_936,73,FR,2024-07-05
937,customer_937,60,FR,2024-07-02
938,customer_938,85,US,2024-06-14
939,customer_939,38,FR,2024-12-09
940,customer_940,15,FR,2024-03-04
941,customer_941,56,DE,2024-10-05
942,customer_942,64,US,2024-03-07
943,customer_943,82,MA,2024-09-26
944,customer_944,70,US,2024-04-21
945,customer_945,58,MA,2024-02-24
946,customer_946,53,US,2024-04-07
947,customer_947,48,ES,2024-11-03
948,customer_948,27,US,2024-04-28
949,customer_949,,ES,2024-10-11
950,customer_950,50,ES,2024-10-21
951,customer_951,52,FR,2024-02-19
952,customer_952,73,MA,2024-04-14
953,customer_953,70,ES,2024-06-11
954,customer_954,73,MA,2024-07-03
955,customer_955,67,MA,2024-08-25
956,customer_956,85,DE,2024-07-21
957,customer_957,85,MA,2024-11-07
958,customer_958,55,ES,2024-04-24
959,customer_959,22,MA,2024-11-09
960,customer_960,74,ES,2024-09-07
961,customer_961,26,DE,2024-03-16
962,customer_962,73,US,2024-06-14
963,customer_963,14,US,2024-04-24
964,customer_964,73,MA,2024-07-18
965,customer_965,50,US,2024-07-10
966,customer_966,73,ES,2024-03-22
967,customer_967,43,ES,2024-06-05
968,customer_968,80,FR,2024-07-27
969,customer_969,58,ES,2024-10-23
970,customer_970,32,FR,2024-12-28
971,customer_971,,ES,2024-09-08
972,customer_972,75,FR,2024-10-05
973,customer_973,44,ES,2024-08-18
974,customer_974,40,FR,2024-05-17
975,customer_975,47,DE,2024-06-08
976,customer_976,72,MA,2024-12-12
977,customer_977,48,ES,2024-06-17
978,customer_978,13,ES,2024-12-28
979,customer_979,71,DE,2024-03-01
980,customer_980,13,FR,2024-08-17
981,customer_981,65,MA,2024-01-20
982,customer_982,86,DE,2024-06-22
983,customer_983,32,MA,2024-07-19
984,customer_984,33,DE,2024-11-20
985,customer_985,52,DE,2024-01-26
986,customer_986,61,FR,2024-08-18
987,customer_987,69,ES,2024-11-12
988,customer_988,48,US,2024-06-19
989,customer_989,41,US,2024-03-04
990,customer_990,41,US,2024-05-17
991,customer_991,38,FR,2024-12-28
992,customer_992,64,ES,2024-10-19
993,customer_993,39,DE,2024-10-05
994,customer_994,48,MA,2024-07-10
995,customer_995,22,MA,2024-03-12
996,customer_996,83,FR,2024-12-24
997,customer_997,76,ES,2024-01-25
998,customer_998,51,ES,2024-08-27
999,customer_999,12,DE,2024-06-10
1000,customer_1000,79,ES,2024-09-08
1001,customer_1001,46,US,2024-12-02
1002,customer_1002,55,FR,2024-03-08
1003,customer_1003,16,DE,2024-08-04
1004,customer_1004,14,US,2024-10-13
1005,customer_1005,47,US,2024-05-09
1006,customer_1006,80,FR,2024-09-14
1007,customer_1007,65,MA,2024-11-06
1008,customer_1008,73,US,2024-04-07
1009,customer_1009,72,ES,2024-01-05
1010,customer_1010,86,DE,2024-12-18
1011,customer_1011,47,ES,2024-06-01
1012,customer_1012,27,ES,2024-02-17
1013,customer_1013,29,MA,2024-04-22
1014,customer_1014,40,MA,2024-01-20
1015,customer_1015,82,ES,2024-03-09
1016,customer_1016,57,MA,2024-10-06
1017,customer_1017,37,MA,2024-06-03
1018,customer_1018,77,FR,2024-06-21
1019,customer_1019,71,US,2024-08-17
1020,customer_1020,25,DE,2024-10-19
1021,customer_1021,14,DE,2024-03-14
1022,customer_1022,75,ES,2024-08-22
1023,customer_1023,86,FR,2024-02-04
1024,customer_1024,76,FR,2024-10-06
1025,customer_1025,15,MA,2024-01-03
1026,customer_1026,80,ES,2024-04-03
1027,customer_1027,75,ES,2024-08-26
1028,customer_1028,83,FR,2024-05-12
1029,customer_1029,31,US,2024-11-03
1030,customer_1030,34,US,2024-11-01
1031,customer_1031,85,MA,2024-12-20
1032,customer_1032,38,DE,2024-09-08
1033,customer_1033,24,DE,2024-04-12
1034,customer_1034,16,MA,2024-04-28
1035,customer_1035,78,FR,2024-02-23
1036,customer_1036,66,FR,2024-03-27
1037,customer_1037,82,US,2024-01-03
1038,customer_1038,63,US,2024-09-04
1039,customer_1039,29,MA,2024-11-10
1040,customer_1040,79,US,2024-07-08
1041,customer_1041,50,FR,2024-07-14
1042,customer_1042,46,DE,2024-06-10
1043,customer_1043,43,FR,2024-06-22
1044,customer_1044,25,US,2024-07-15
1045,customer_1045,54,FR,2024-08-05
1046,customer_1046,32,DE,2024-03-08
1047,customer_1047,21,MA,2024-06-25
1048,customer_1048,88,ES,2024-08-17
1049,customer_1049,67,US,2024-08-18
1050,customer_1050,76,US,2024-04-16
1051,customer_1051,79,MA,2024-08-06
1052,customer_1052,73,US,2024-05-13
1053,customer_1053,85,ES,2024-05-17
1054,customer_1054,29,FR,2024-07-27
1055,customer_1055,28,MA,2024-09-12
1056,customer_1056,69,MA,2024-03-21
1057,customer_1057,65,MA,2024-09-21
1058,customer_1058,59,DE,2024-11-06
1059,customer_1059,72,US,2024-04-11
1060,customer_1060,77,ES,2024-08-14
1061,customer_1061,28,MA,2024-08-14
1062,customer_1062,25,FR,2024-07-13
1063,customer_1063,61,ES,2024-12-12
1064,customer_1064,48,US,2024-01-05
1065,customer_1065,22,ES,2024-06-03
1066,customer_1066,51,MA,2024-07-22
1067,customer_1067,22,FR,2024-07-27
1068,customer_1068,69,ES,2024-07-01
1069,customer_1069,55,DE,2024-12-21
1070,customer_1070,12,US,2024-07-07
1071,customer_1071,85,MA,2024-04-04
1072,customer_1072,66,ES,2024-07-18
1073,customer_1073,70,MA,2024-10-19
1074,customer_1074,13,ES,2024-04-24
1075,customer_1075,57,FR,2024-07-09
1076,customer_1076,63,US,2024-06-15
1077,customer_1077,13,MA,2024-07-17
1078,customer_1078,23,FR,2024-10-21
1079,customer_1079,52,DE,2024-02-24
1080,customer_1080,27,DE,2024-07-10
1081,customer_1081,52,DE,2024-04-25
1082,customer_1082,83,DE,2024-01-27
1083,customer_1083,45,ES,2024-03-13
1084,customer_1084,83,FR,2024-09-09
1085,customer_1085,89,DE,2024-11-28
1086,customer_1086,,,2024-09-11
1087,customer_1087,44,DE,2024-08-20
1088,customer_1088,63,ES,2024-11-15
1089,customer_1089,78,FR,2024-04-10
1090,customer_1090,,MA,2024-06-18
1091,customer_1091,34,US,2024-07-08
1092,customer_1092,41,FR,2024-11-14
1093,customer_1093,31,ES,2024-01-16
1094,customer_1094,47,ES,2024-08-27
1095,customer_1095,82,FR,2024-08-21
1096,customer_1096,88,DE,2024-09-04
1097,customer_1097,53,US,2024-02-20
1098,customer_1098,54,ES,2024-01-19
1099,customer_1099,28,FR,2024-12-08
1100,customer_1100,12,ES,2024-05-24
1101,customer_1101,72,FR,2024-09-19
1102,customer_1102,44,MA,2024-03-09
1103,customer_1103,49,FR,2024-02-21
1104,customer_1104,48,MA,2024-07-23
1105,customer_1105,61,US,2024-04-25
1106,customer_1106,65,FR,2024-09-07
1107,customer_1107,46,DE,2024-03-16
1108,customer_1108,28,ES,2024-05-18
1109,customer_1109,48,DE,2024-11-16
1110,customer_1110,58,US,2024-10-04
1111,customer_1111,78,MA,2024-10-15
1112,customer_1112,20,MA,2024-11-14
1113,customer_1113,12,ES,2024-01-23
1114,customer_1114,65,MA,2024-01-02
1115,customer_1115,72,DE,2024-01-19
1116,customer_1116,49,MA,2024-03-02
1117,customer_1117,80,ES,2024-06-20
1118,customer_1118,77,ES,2024-02-27
1119,customer_1119,39,MA,2024-01-13
1120,customer_1120,36,US,2024-04-07
1121,customer_1121,70,MA,2024-03-23
1122,customer_1122,31,MA,2024-08-26
1123,customer_1123,23,ES,2024-09-22
1124,customer_1124,85,ES,2024-03-15
1125,customer_1125,79,FR,2024-03-01
1126,customer_1126,73,FR,2024-09-25
1127,customer_1127,71,US,2024-05-11
1128,customer_1128,26,MA,2024-01-27
1129,customer_1129,29,MA,2024-02-09
1130,customer_1130,84,US,2024-09-12
1131,customer_1131,20,DE,2024-08-09
1132,customer_1132,12,MA,2024-02-28
1133,customer_1133,69,DE,2024-02-01
1134,customer_1134,54,DE,2024-11-06
1135,customer_1135,35,ES,2024-02-14
1136,customer_1136,21,DE,2024-05-09
1137,customer_1137,35,FR,2024-07-11
1138,customer_1138,19,FR,2024-12-08
1139,customer_1139,37,DE,2024-07-23
1140,customer_1140,,DE,2024-08-06
1141,customer_1141,80,MA,2024-10-12
1142,customer_1142,35,DE,2024-02-15
1143,customer_1143,62,FR,2024-06-28
1144,customer_1144,31,US,2024-08-18
1145,customer_1145,34,MA,2024-11-26
1146,customer_1146,27,MA,2024-05-17
1147,customer_1147,52,ES,2024-09-09
1148,customer_1148,78,ES,2024-08-06
1149,customer_1149,49,FR,2024-06-09
1150,customer_1150,54,US,2024-02-09
1151,customer_1151,16,FR,2024-09-17
1152,customer_1152,46,ES,2024-08-14
1153,customer_1153,33,DE,2024-01-22
1154,customer_1154,51,,2024-11-27
1155,customer_1155,27,FR,2024-11-14
1156,customer_1156,30,MA,2024-01-24
1157,customer_1157,14,FR,2024-01-15
1158,customer_1158,40,FR,2024-01-23
1159,customer_1159,,DE,2024-07-22
1160,customer_1160,18,ES,2024-10-06
1161,customer_1161,59,MA,2024-12-02
1162,customer_1162,23,ES,2024-01-14
1163,customer_1163,15,ES,2024-02-06
1164,customer_1164,75,US,2024-07-23
1165,customer_1165,20,US,2024-10-22
1166,customer_1166,45,DE,2024-12-05
1167,customer_1167,70,MA,2024-03-26
1168,customer_1168,43,FR,2024-06-24
1169,customer_1169,58,DE,2024-02-20
1170,customer_1170,67,DE,2024-10-12
1171,customer_1171,74,DE,2024-06-07
1172,customer_1172,89,US,2024-07-22
1173,customer_1173,89,ES,2024-09-28
1174,customer_1174,18,ES,2024-06-25
1175,customer_1175,34,MA,2024-04-23
1176,customer_1176,86,FR,2024-11-07
1177,customer_1177,64,ES,2024-01-06
1178,customer_1178,89,ES,2024-02-01
1179,customer_1179,35,US,2024-04-04
1180,customer_1180,67,US,2024-06-08
1181,customer_1181,36,MA,2024-08-12
1182,customer_1182,20,DE,2024-12-27
1183,customer_1183,86,FR,2024-11-20
1184,customer_1184,39,FR,2024-08-25
1185,customer_1185,75,US,2024-09-22
1186,customer_1186,75,,2024-06-02
1187,customer_1187,50,DE,2024-12-18
1188,customer_1188,31,DE,2024-12-25
1189,customer_1189,79,ES,2024-01-07
1190,customer_1190,47,DE,2024-01-10
1191,customer_1191,43,MA,2024-01-07
1192,customer_1192,,DE,2024-02-18
1193,customer_1193,88,ES,2024-10-09
1194,customer_1194,25,ES,2024-06-26
1195,customer_1195,52,FR,2024-10-07
1196,customer_1196,48,FR,2024-05-22
1197,customer_1197,66,FR,2024-06-22
1198,customer_1198,50,ES,2024-08-03
1199,customer_1199,45,US,2024-06-09
1200,customer_1200,85,MA,2024-02-13
1201,customer_1201,17,ES,2024-12-03
1202,customer_1202,29,MA,2024-09-03
1203,customer_1203,84,MA,2024-08-14
1204,customer_1204,68,DE,2024-10-16
1205,customer_1205,52,US,2024-09-14
1206,customer_1206,30,FR,2024-07-27
1207,customer_1207,75,FR,2024-05-23
1208,customer_1208,69,MA,2024-05-05
1209,customer_1209,77,FR,2024-01-12
1210,customer_1210,34,MA,2024-11-04
1211,customer_1211,21,FR,2024-09-26
1212,customer_1212,69,US,2024-05-19
1213,customer_1213,89,US,2024-01-09
1214,customer_1214,79,ES,2024-04-21
1215,customer_1215,70,MA,2024-10-02
1216,customer_1216,34,DE,2024-07-05
1217,customer_1217,15,US,2024-06-23
1218,customer_1218,34,ES,2024-04-18
1219,customer_1219,15,,2024-01-16
1220,customer_1220,43,DE,2024-08-25
1221,customer_1221,22,DE,2024-05-20
1222,customer_1222,47,ES,2024-03-14
1223,customer_1223,69,,2024-09-27
1224,customer_1224,62,MA,2024-05-25
1225,customer_1225,79,ES,2024-04-28
1226,customer_1226,56,FR,2024-02-05
1227,customer_1227,49,DE,2024-01-21
1228,customer_1228,86,US,2024-09-24
1229,customer_1229,31,US,2024-12-23
1230,customer_1230,39,FR,2024-03-22
1231,customer_1231,65,FR,2024-07-03
1232,customer_1232,77,US,2024-07-16
1233,customer_1233,41,US,2024-09-09
1234,customer_1234,42,,2024-04-17
1235,customer_1235,,ES,2024-11-20
1236,customer_1236,69,MA,2024-06-12
1237,customer_1237,20,US,2024-01-19
1238,customer_1238,86,DE,2024-10-09
1239,customer_1239,18,MA,2024-09-21
1240,customer_1240,22,US,2024-08-27
1241,customer_1241,79,US,2024-09-08
1242,customer_1242,26,US,2024-05-14
1243,customer_1243,63,ES,2024-12-26
1244,customer_1244,25,DE,2024-03-13
1245,customer_1245,89,FR,2024-04-06
1246,customer_1246,51,FR,2024-08-02
1247,customer_1247,33,ES,2024-07-01
1248,customer_1248,34,US,2024-01-07
1249,customer_1249,87,US,2024-05-09
1250,customer_1250,17,ES,2024-03-11
1251,customer_1251,65,MA,2024-10-22
1252,customer_1252,89,FR,2024-01-19
1253,customer_1253,28,ES,2024-05-14
1254,customer_1254,28,ES,2024-09-08
1255,customer_1255,68,ES,2024-08-07
1256,customer_1256,62,ES,2024-12-19
1257,customer_1257,46,DE,2024-09-17
1258,customer_1258,32,US,2024-02-07
1259,customer_1259,61,MA,2024-12-23
1260,customer_1260,75,MA,2024-09-17
1261,customer_1261,36,,2024-06-09
1262,customer_1262,50,US,2024-07-22
1263,customer_1263,23,FR,2024-12-13
1264,customer_1264,78,MA,2024-05-03
1265,customer_1265,45,MA,2024-03-04
1266,customer_1266,88,ES,2024-12-10
1267,customer_1267,83,ES,2024-06-08
1268,customer_1268,40,ES,2024-06-04
1269,customer_1269,68,FR,2024-06-17
1270,customer_1270,70,DE,2024-04-04
1271,customer_1271,43,,2024-02-26
1272,customer_1272,67,DE,2024-11-20
1273,customer_1273,12,ES,2024-02-17
1274,customer_1274,86,US,2024-10-18
1275,customer_1275,,US,2024-09-09
1276,customer_1276,46,DE,2024-11-15
1277,customer_1277,78,US,2024-08-23
1278,customer_1278,65,ES,2024-09-08
1279,customer_1279,70,ES,2024-10-15
1280,customer_1280,80,DE,2024-06-17
1281,customer_1281,31,MA,2024-09-15
1282,customer_1282,30,US,2024-03-26
1283,customer_1283,79,,2024-09-27
1284,customer_1284,38,MA,2024-03-06
1285,customer_1285,69,DE,2024-01-24
1286,customer_1286,13,MA,2024-06-17
1287,customer_1287,63,US,2024-01-26
1288,customer_1288,,US,2024-01-26
1289,customer_1289,13,MA,2024-10-09
1290,customer_1290,38,DE,2024-04-01
1291,customer_1291,56,MA,2024-02-25
1292,customer_1292,62,US,2024-03-04
1293,customer_1293,72,,2024-03-07
1294,customer_1294,37,MA,2024-01-19
1295,customer_1295,38,MA,2024-05-23
1296,customer_1296,72,US,2024-12-16
1297,customer_1297,12,MA,2024-09-06
1298,customer_1298,14,US,2024-04-02
1299,customer_1299,38,FR,2024-06-02
1300,customer_1300,27,MA,2024-03-21
1301,customer_1301,32,MA,2024-05-08
1302,customer_1302,40,ES,2024-04-10
1303,customer_1303,43,FR,2024-08-01
1304,customer_1304,75,US,2024-04-07
1305,customer_1305,57,US,2024-02-11
1306,customer_1306,60,FR,2024-01-25
1307,customer_1307,46,FR,2024-02-10
1308,customer_1308,23,US,2024-02-06
1309,customer_1309,66,ES,2024-12-27
1310,customer_1310,62,DE,2024-02-28
1311,customer_1311,47,DE,2024-01-13
1312,customer_1312,28,DE,2024-06-06
1313,customer_1313,85,MA,2024-04-03
1314,customer_1314,77,ES,2024-06-17
1315,customer_1315,33,DE,2024-10-27
1316,customer_1316,,MA,2024-12-28
1317,customer_1317,64,US,2024-11-21
1318,customer_1318,61,ES,2024-10-16
1319,customer_1319,20,US,2024-09-22
1320,customer_1320,17,US,2024-06-26
1321,customer_1321,27,ES,2024-08-23
1322,customer_1322,56,DE,2024-02-05
1323,customer_1323,42,US,2024-06-10
1324,customer_1324,32,ES,2024-09-27
1325,customer_1325,23,MA,2024-11-08
1326,customer_1326,41,DE,2024-03-11
1327,customer_1327,89,ES,2024-01-11
1328,customer_1328,33,DE,2024-09-07
1329,customer_1329,26,US,2024-07-18
1330,customer_1330,27,DE,2024-09-06
1331,customer_1331,48,ES,2024-05-01
1332,customer_1332,46,MA,2024-11-01
1333,customer_1333,53,DE,2024-06-21
1334,customer_1334,32,DE,2024-06-12
1335,customer_1335,28,US,2024-04-16
1336,customer_1336,52,US,2024-06-07
1337,customer_1337,26,,2024-01-27
1338,customer_1338,67,DE,2024-08-28
1339,customer_1339,53,FR,2024-11-21
1340,customer_1340,22,DE,2024-11-20
1341,customer_1341,42,FR,2024-08-22
1342,customer_1342,,FR,2024-04-21
1343,customer_1343,81,MA,2024-02-04
1344,customer_1344,87,MA,2024-08-11
1345,customer_1345,79,ES,2024-04-20
1346,customer_1346,79,US,2024-03-21
1347,customer_1347,19,MA,2024-05-20
1348,customer_1348,49,MA,2024-01-28
1349,customer_1349,65,FR,2024-09-06
1350,customer_1350,56,DE,2024-02-13
1351,customer_1351,18,,2024-05-24
1352,customer_1352,70,US,2024-07-06
1353,customer_1353,35,US,2024-11-13
1354,customer_1354,83,DE,2024-09-25
1355,customer_1355,39,US,2024-06-06
1356,customer_1356,,MA,2024-02-27
1357,customer_1357,17,,2024-11-26
1358,customer_1358,32,FR,2024-05-22
1359,customer_1359,,MA,2024-11-09
1360,customer_1360,17,ES,2024-06-27
1361,customer_1361,70,DE,2024-06-12
1362,customer_1362,73,US,2024-09-08
1363,customer_1363,58,US,2024-08-12
1364,customer_1364,34,ES,2024-10-11
1365,customer_1365,79,DE,2024-05-14
1366,customer_1366,36,ES,2024-06-17
1367,customer_1367,24,US,2024-10-21
1368,customer_1368,12,MA,2024-04-12
1369,customer_1369,88,ES,2024-05-01
1370,customer_1370,68,FR,2024-12-01
1371,customer_1371,69,ES,2024-05-17
1372,customer_1372,54,ES,2024-10-06
1373,customer_1373,22,ES,2024-01-13
1374,customer_1374,83,MA,2024-10-24
1375,customer_1375,16,MA,2024-06-22
1376,customer_1376,49,FR,2024-12-27
1377,customer_1377,83,FR,2024-06-05
1378,customer_1378,48,FR,2024-07-16
1379,customer_1379,32,DE,2024-09-10
1380,customer_1380,77,US,2024-06-24
1381,customer_1381,88,ES,2024-12-05
1382,customer_1382,20,ES,2024-03-01
1383,customer_1383,66,ES,2024-09-19
1384,customer_1384,37,FR,2024-06-16
1385,customer_1385,,ES,2024-06-02
1386,customer_1386,25,DE,2024-07-11
1387,customer_1387,26,US,2024-05-07
1388,customer_1388,18,MA,2024-07-25
1389,customer_1389,78,ES,2024-10-22
1390,customer_1390,19,US,2024-12-01
1391,customer_1391,78,MA,2024-11-04
1392,customer_1392,35,ES,2024-02-15
1393,customer_1393,18,ES,2024-09-26
1394,customer_1394,19,FR,2024-01-23
1395,customer_1395,84,FR,2024-04-22
1396,customer_1396,77,DE,2024-01-20
1397,customer_1397,27,FR,2024-02-16
1398,customer_1398,72,US,2024-06-12
1399,customer_1399,67,FR,2024-12-01
1400,customer_1400,45,DE,2024-03-17
1401,customer_1401,15,DE,2024-12-26
1402,customer_1402,30,FR,2024-03-15
1403,customer_1403,71,ES,2024-09-24
1404,customer_1404,47,DE,2024-06-06
1405,customer_1405,79,FR,2024-06-07
1406,customer_1406,46,FR,2024-09-05
1407,customer_1407,67,DE,2024-05-27
1408,customer_1408,73,ES,2024-04-02
1409,customer_1409,74,MA,2024-05-10
1410,customer_1410,76,FR,2024-05-02
1411,customer_1411,60,DE,2024-12-03
1412,customer_1412,40,ES,2024-10-01
1413,customer_1413,21,DE,2024-07-25
1414,customer_1414,13,MA,2024-02-07
1415,customer_1415,33,ES,2024-08-02
1416,customer_1416,26,DE,2024-12-07
1417,customer_1417,28,ES,2024-05-24
1418,customer_1418,88,FR,2024-05-19
1419,customer_1419,34,FR,2024-12-15
1420,customer_1420,29,DE,2024-11-08
1421,customer_1421,46,DE,2024-01-24
1422,customer_1422,34,FR,2024-11-18
1423,customer_1423,,FR,2024-05-08
1424,customer_1424,,US,2024-05-04
1425,customer_1425,82,US,2024-01-15
1426,customer_1426,,MA,2024-11-01
1427,customer_1427,81,FR,2024-11-28
1428,customer_1428,82,MA,2024-04-20
1429,customer_1429,45,US,2024-12-02
1430,customer_1430,60,ES,2024-06-11
1431,customer_1431,57,FR,2024-02-26
1432,customer_1432,41,ES,2024-05-02
1433,customer_1433,19,ES,2024-03-15
1434,customer_1434,30,DE,2024-08-18
1435,customer_1435,73,US,2024-08-22
1436,customer_1436,65,MA,2024-03-06
1437,customer_1437,26,US,2024-10-04
1438,customer_1438,25,DE,2024-07-16
1439,customer_1439,19,US,2024-02-25
1440,customer_1440,56,MA,2024-03-17
1441,customer_1441,82,MA,2024-09-04
1442,customer_1442,48,US,2024-04-27
1443,customer_1443,65,ES,2024-08-06
1444,customer_1444,40,US,2024-05-15
1445,customer_1445,12,US,2024-09-20
1446,customer_1446,28,ES,2024-03-08
