order_id,customer_id,product,quantity,price,order_date
665,320,product_43,3,221.57,2024-12-03
666,320,product_9,2,290.25,2024-01-11
667,320,product_5,2,355.47,2024-06-05
668,321,product_53,8,267.4,2024-09-10
669,321,product_14,4,328.89,2024-11-23
670,321,product_5,2,355.44,2024-10-26
671,325,product_7,5,169.0,2024-08-15
672,326,product_5,2,104.46,2024-09-19
673,326,product_49,3,445.44,2024-12-15
674,326,product_20,7,302.36,2024-12-05
675,326,product_51,7,165.42,2024-07-12
676,327,product_59,8,236.97,2024-04-11
677,327,product_45,4,157.51,2024-02-07
678,327,product_28,7,286.22,2024-10-14
679,328,product_38,6,469.57,2024-08-28
680,328,product_57,7,214.41,2024-02-14
681,328,product_3,5,160.97,2024-11-06
682,328,product_21,3,85.43,2024-03-10
683,329,product_21,2,51.54,2024-11-06
684,329,product_5,8,266.81,2024-12-10
685,330,product_40,4,475.73,2024-03-19
686,330,product_49,9,239.06,2024-09-11
687,330,product_60,9,72.85,2024-01-11
688,330,product_36,4,162.11,2024-05-07
689,331,product_30,4,74.43,2024-10-12
690,331,product_7,7,380.57,2024-10-19
691,331,product_7,9,194.21,2024-03-16
692,331,product_15,6,139.9,2024-04-28
693,332,product_31,2,351.56,2024-10-26
694,332,product_35,7,379.97,2024-06-05
695,333,product_42,1,353.95,2024-12-21
696,333,product_1,1,304.22,2024-05-15
697,334,product_51,6,176.26,2024-07-02
698,334,product_53,7,300.68,2024-08-20
699,334,product_20,5,235.95,2024-04-20
700,334,product_33,8,231.68,2024-04-19
701,339,product_26,9,35.98,2024-05-12
702,339,product_42,1,242.31,2024-11-10
703,339,product_8,4,244.86,2024-01-24
704,340,product_43,3,17.62,2024-06-24
705,340,product_59,1,125.11,2024-05-22
706,341,product_26,7,209.57,2024-01-16
707,341,product_8,1,296.32,2024-11-26
708,342,product_60,7,432.33,2024-07-17
709,342,product_9,6,362.48,2024-04-13
710,343,product_42,7,492.5,2024-10-22
711,343,product_37,4,463.51,2024-12-02
712,345,product_31,9,42.54,2024-09-11
713,345,product_17,1,69.11,2024-06-06
714,346,product_37,3,354.47,2024-01-18
715,346,product_15,9,327.36,2024-09-16
716,346,product_19,5,374.34,2024-06-19
717,347,product_52,3,107.15,2024-03-26
718,348,product_25,5,204.4,2024-06-28
719,348,product_42,9,80.03,2024-06-16
720,348,product_10,9,158.77,2024-12-03
721,348,product_47,2,33.3,2024-12-01
722,349,product_14,1,48.1,2024-08-10
723,349,product_54,5,214.83,2024-02-12
724,350,product_37,5,150.32,2024-02-27
725,350,product_10,5,65.61,2024-09-22
726,350,product_35,3,373.15,2024-01-25
727,351,product_60,1,68.71,2024-07-27
728,351,product_40,4,378.78,2024-12-11
729,351,product_17,6,239.14,2024-10-23
730,352,product_48,5,312.43,2024-03-25
731,352,product_6,4,402.47,2024-09-01
732,352,product_13,5,470.25,2024-07-06
733,353,product_8,4,211.8,2024-12-26
734,353,product_4,1,212.98,2024-08-23
735,353,product_50,8,175.93,2024-10-15
736,354,product_48,4,27.93,2024-03-17
737,354,product_15,8,420.82,2024-04-08
738,354,product_56,6,319.88,2024-05-22
739,354,product_7,5,209.47,2024-02-12
740,356,product_53,9,314.28,2024-12-25
741,357,product_44,5,326.98,2024-02-27
742,357,product_45,1,55.1,2024-07-07
743,357,product_58,1,241.28,2024-02-14
744,358,product_10,7,63.53,2024-01-18
745,359,product_50,9,387.72,2024-11-01
746,359,product_43,4,15.23,2024-10-17
747,359,product_5,3,13.95,2024-03-20
748,360,product_58,7,357.71,2024-12-24
749,360,product_60,9,127.37,2024-10-21
750,360,product_47,7,211.83,2024-12-03
751,360,product_27,5,475.42,2024-01-16
752,361,product_48,3,492.01,2024-09-08
753,362,product_26,3,53.12,2024-08-09
754,362,product_5,5,276.51,2024-08-05
755,362,product_13,8,89.46,2024-07-20
756,363,product_29,6,263.78,2024-08-06
757,364,product_27,7,366.14,2024-09-07
758,364,product_46,5,206.52,2024-07-05
759,364,product_37,3,191.54,2024-06-11
760,365,product_54,7,285.25,2024-06-23
761,366,product_55,8,10.29,2024-07-21
762,366,product_10,3,379.18,2024-03-04
763,366,product_3,7,427.73,2024-01-25
764,366,product_19,5,40.51,2024-12-07
765,367,product_8,5,55.25,2024-09-05
766,367,product_22,4,100.0,2024-01-22
767,367,product_53,3,276.61,2024-04-28
768,367,product_49,3,130.64,2024-08-09
769,372,product_2,5,435.93,2024-04-08
770,372,product_26,1,114.55,2024-03-08
771,372,product_25,3,345.87,2024-11-14
772,372,product_36,1,184.86,2024-06-15
773,373,product_12,1,35.13,2024-06-28
774,373,product_56,1,151.44,2024-04-03
775,375,product_10,8,301.86,2024-06-26
776,377,product_47,6,335.74,2024-09-14
777,377,product_2,6,87.78,2024-04-10
778,378,product_36,1,35.42,2024-12-14
779,380,product_46,1,27.88,2024-11-04
780,380,product_16,6,405.84,2024-03-09
781,380,product_46,5,172.49,2024-11-09
782,380,product_14,1,379.76,2024-05-01
783,381,product_51,2,297.6,2024-02-21
784,381,product_41,9,325.49,2024-11-05
785,381,product_29,6,150.01,2024-07-24
786,381,product_21,7,192.89,2024-05-06
787,382,product_39,5,84.66,2024-02-28
788,382,product_21,1,83.84,2024-08-22
789,382,product_41,9,71.96,2024-01-21
790,382,product_17,7,244.08,2024-08-01
791,383,product_45,9,428.2,2024-06-08
792,383,product_15,8,200.95,2024-02-17
793,383,product_48,7,292.76,2024-10-12
794,384,product_43,7,350.32,2024-06-05
795,384,product_46,2,110.36,2024-06-19
796,385,product_34,5,26.72,2024-08-07
797,385,product_40,5,320.32,2024-08-07
798,385,product_35,5,84.04,2024-02-04
799,385,product_19,7,285.84,2024-06-26
800,386,product_23,2,73.93,2024-12-10
801,386,product_53,5,18.14,2024-01-13
802,386,product_27,3,451.6,2024-01-19
803,386,product_40,8,155.36,2024-08-18
804,390,product_28,6,103.21,2024-05-03
805,390,product_31,3,242.56,2024-03-08
806,391,product_48,7,135.54,2024-08-23
807,392,product_9,6,218.46,2024-09-19
808,392,product_4,2,91.03,2024-04-12
809,392,product_52,9,64.31,2024-08-16
810,392,product_22,7,382.96,2024-08-11
811,394,product_31,7,147.28,2024-12-11
812,394,product_35,8,332.98,2024-09-08
813,394,product_28,5,263.51,2024-01-05
814,396,product_13,7,325.59,2024-02-01
815,397,product_9,7,351.65,2024-08-01
816,397,product_6,4,151.5,2024-08-20
817,397,product_55,4,385.27,2024-07-19
818,397,product_48,1,372.34,2024-02-05
819,398,product_42,4,130.1,2024-07-17
820,398,product_19,7,134.73,2024-10-20
821,398,product_43,3,359.56,2024-04-08
822,398,product_49,3,238.7,2024-02-28
823,399,product_49,9,7.27,2024-04-27
824,399,product_53,5,244.22,2024-12-11
825,399,product_1,4,378.79,2024-07-01
826,399,product_34,4,265.31,2024-05-21
827,401,product_48,3,226.96,2024-11-05
828,401,product_3,8,136.3,2024-08-01
829,402,product_1,5,385.36,2024-01-06
830,402,product_5,3,85.71,2024-04-13
831,402,product_45,6,331.21,2024-10-05
832,403,product_1,6,247.78,2024-02-18
833,404,product_49,3,161.06,2024-04-14
834,404,product_58,2,421.96,2024-08-16
835,404,product_37,2,10.0,2024-08-28
836,405,product_25,7,41.98,2024-12-13
837,405,product_17,6,202.77,2024-03-17
838,407,product_30,6,341.34,2024-09-04
839,408,product_50,2,371.03,2024-10-09
840,408,product_20,3,111.75,2024-07-08
841,408,product_47,2,386.68,2024-12-20
842,409,product_2,7,128.75,2024-08-05
843,410,product_58,2,205.91,2024-08-09
844,410,product_19,1,67.05,2024-09-13
845,411,product_7,7,422.2,2024-02-11
846,411,product_5,2,260.01,2024-05-14
847,411,product_47,3,52.99,2024-05-06
848,411,product_49,3,492.2,2024-10-03
849,412,product_20,1,49.61,2024-05-24
850,414,product_49,8,365.6,2024-01-11
851,415,product_56,1,104.39,2024-07-24
852,415,product_24,4,259.04,2024-02-12
853,415,product_45,2,181.3,2024-01-01
854,415,product_31,4,144.03,2024-10-06
855,417,product_19,3,459.19,2024-04-19
856,417,product_44,9,39.6,2024-02-09
857,417,product_3,6,314.36,2024-12-08
858,417,product_51,6,114.25,2024-06-06
859,418,product_56,6,253.5,2024-09-26
860,418,product_47,7,375.09,2024-03-05
861,418,product_34,9,37.12,2024-08-20
862,418,product_10,2,414.22,2024-02-21
863,419,product_22,5,218.1,2024-08-27
864,419,product_56,3,32.59,2024-04-26
865,419,product_46,4,215.23,2024-08-17
866,419,product_52,4,332.63,2024-05-17
867,421,product_47,6,216.57,2024-09-12
868,421,product_46,2,33.28,2024-11-10
869,421,product_12,5,142.1,2024-01-08
870,421,product_44,4,380.76,2024-05-05
871,422,product_17,5,176.5,2024-12-15
872,422,product_52,9,363.75,2024-11-28
873,424,product_25,7,43.86,2024-02-14
874,424,product_8,9,485.15,2024-07-16
875,424,product_44,8,67.15,2024-10-04
876,425,product_6,3,359.27,2024-07-01
877,426,product_21,2,349.56,2024-04-26
878,426,product_53,5,190.47,2024-01-05
879,426,product_39,7,126.93,2024-09-22
880,426,product_15,9,79.88,2024-08-24
881,427,product_27,4,431.37,2024-04-20
882,427,product_16,8,135.09,2024-04-26
883,427,product_9,9,187.93,2024-06-16
884,427,product_18,9,267.08,2024-08-15
885,428,product_33,2,259.85,2024-09-01
886,428,product_49,6,437.81,2024-09-14
887,428,product_30,7,493.66,2024-05-19
888,428,product_13,8,153.89,2024-06-16
889,430,product_25,2,161.3,2024-08-19
890,430,product_44,8,328.54,2024-08-23
891,430,product_40,9,89.4,2024-09-25
892,431,product_52,6,139.83,2024-11-15
893,431,product_50,9,225.67,2024-09-15
894,431,product_52,7,337.32,2024-10-19
895,431,product_56,9,186.54,2024-07-19
896,432,product_39,3,386.59,2024-04-20
897,432,product_21,5,465.5,2024-04-09
898,432,product_59,8,458.97,2024-05-06
899,432,product_6,8,74.22,2024-06-04
900,435,product_52,6,324.92,2024-07-09
901,435,product_16,1,478.76,2024-09-14
902,435,product_29,7,469.2,2024-09-02
903,435,product_59,2,360.49,2024-12-09
904,437,product_55,9,264.21,2024-01-08
905,437,product_1,9,451.45,2024-11-04
906,437,product_27,9,227.54,2024-06-05
907,437,product_44,1,434.25,2024-03-05
908,438,product_13,5,204.21,2024-06-23
909,438,product_56,8,269.89,2024-12-17
910,439,product_36,2,384.74,2024-09-17
911,439,product_51,8,115.04,2024-11-27
912,439,product_17,4,307.82,2024-02-11
913,440,product_7,7,127.38,2024-11-01
914,440,product_3,9,273.91,2024-11-19
915,440,product_43,4,304.01,2024-03-01
916,440,product_2,3,205.15,2024-06-17
917,441,product_30,3,367.79,2024-11-08
918,441,product_3,9,185.32,2024-06-21
919,442,product_19,3,388.75,2024-05-23
920,442,product_29,8,89.79,2024-12-22
921,443,product_16,1,124.88,2024-05-20
922,443,product_50,3,138.81,2024-02-18
923,443,product_60,9,450.74,2024-05-23
924,444,product_34,2,436.21,2024-07-24
925,444,product_46,4,344.89,2024-11-22
926,445,product_23,1,23.35,2024-06-18
927,447,product_48,5,479.82,2024-05-20
928,447,product_5,2,65.44,2024-04-08
929,449,product_35,9,80.77,2024-05-22
930,449,product_28,8,462.02,2024-11-08
931,450,product_55,9,17.55,2024-01-13
932,450,product_5,8,157.01,2024-09-04
933,450,product_47,4,365.42,2024-03-11
934,451,product_6,7,74.65,2024-01-11
935,452,product_45,6,493.55,2024-10-21
936,452,product_29,7,161.19,2024-06-18
937,453,product_47,4,38.67,2024-07-26
938,453,product_21,4,448.54,2024-03-03
939,453,product_55,4,256.52,2024-10-20
940,454,product_60,1,53.37,2024-06-09
941,454,product_34,8,493.59,2024-07-08
942,454,product_20,7,174.66,2024-10-04
943,455,product_7,8,295.2,2024-03-25
944,455,product_7,8,204.85,2024-06-19
945,455,product_14,4,493.3,2024-06-01
946,456,product_8,8,276.32,2024-05-21
947,456,product_7,8,467.56,2024-03-18
948,456,product_52,1,481.03,2024-05-11
949,457,product_12,3,70.02,2024-05-01
950,457,product_59,1,266.74,2024-01-27
951,457,product_21,7,198.05,2024-05-02
952,458,product_52,2,365.43,2024-05-01
953,458,product_22,4,67.9,2024-04-23
954,459,product_32,1,271.07,2024-02-17
955,459,product_29,2,457.43,2024-11-07
956,460,product_28,6,365.83,2024-09-20
957,460,product_13,1,400.41,2024-10-05
958,460,product_57,8,68.69,2024-11-20
959,460,product_9,7,81.53,2024-12-22
960,461,product_37,8,209.59,2024-11-15
961,461,product_12,4,380.65,2024-03-26
962,461,product_16,5,82.64,2024-11-03
963,461,product_45,5,299.28,2024-02-20
964,462,product_3,3,396.31,2024-08-24
965,462,product_41,4,377.94,2024-10-10
966,462,product_52,3,114.24,2024-06-19
967,464,product_36,7,116.37,2024-11-14
968,464,product_19,5,282.66,2024-04-28
969,464,product_54,9,374.39,2024-10-03
970,465,product_22,7,32.93,2024-07-02
971,466,product_41,2,428.53,2024-10-11
972,466,product_17,7,49.47,2024-02-07
973,466,product_54,3,421.11,2024-03-20
974,467,product_37,6,462.72,2024-08-21
975,469,product_46,2,325.69,2024-09-10
976,469,product_28,2,180.56,2024-02-18
977,469,product_36,9,171.05,2024-05-21
978,470,product_35,4,381.96,2024-11-01
979,470,product_45,1,350.84,2024-06-01
980,470,product_7,4,147.13,2024-04-20
981,470,product_5,1,252.27,2024-10-09
982,471,product_14,3,58.65,2024-09-06
983,471,product_40,1,270.72,2024-11-21
984,471,product_16,7,473.38,2024-11-10
985,472,product_40,8,39.09,2024-06-23
986,472,product_38,1,111.3,2024-02-04
987,472,product_44,5,90.96,2024-10-09
988,473,product_8,7,448.12,2024-06-21
989,473,product_55,6,278.34,2024-07-05
990,473,product_26,8,36.44,2024-02-28
991,474,product_39,7,30.91,2024-11-27
992,474,product_5,7,57.53,2024-09-07
993,474,product_26,8,474.78,2024-02-27
994,475,product_6,4,444.19,2024-06-08
995,475,product_50,1,117.77,2024-12-09
996,477,product_5,5,477.2,2024-12-17
997,479,product_50,3,148.96,2024-05-10
998,479,product_32,2,105.15,2024-04-13
999,479,product_11,6,302.52,2024-09-12
1000,479,product_33,1,300.53,2024-02-21
1001,480,product_49,1,390.47,2024-07-07
1002,480,product_22,9,191.46,2024-01-14
1003,482,product_18,5,75.51,2024-08-07
1004,483,product_34,1,394.72,2024-06-05
1005,484,product_21,2,346.18,2024-07-26
1006,484,product_55,4,221.53,2024-10-01
1007,485,product_26,3,157.94,2024-10-17
1008,487,product_31,7,494.84,2024-12-24
1009,487,product_24,3,117.58,2024-02-19
1010,487,product_31,9,94.42,2024-02-01
1011,488,product_42,1,375.41,2024-11-01
1012,489,product_28,2,325.99,2024-07-12
1013,489,product_44,6,327.3,2024-11-04
1014,489,product_38,9,110.33,2024-12-24
1015,491,product_37,9,416.49,2024-03-28
1016,491,product_32,2,161.65,2024-01-09
1017,492,product_37,8,183.4,2024-12-27
1018,492,product_37,8,77.1,2024-08-11
1019,492,product_12,7,60.1,2024-10-26
1020,493,product_47,2,275.81,2024-05-04
1021,494,product_1,6,269.48,2024-07-05
1022,496,product_30,7,379.77,2024-06-15
1023,496,product_35,1,380.99,2024-03-10
1024,496,product_21,7,80.34,2024-06-06
1025,497,product_39,3,488.39,2024-02-02
1026,497,product_37,7,243.21,2024-11-28
1027,497,product_22,6,349.9,2024-10-21
1028,498,product_21,2,468.79,2024-08-19
1029,499,product_1,4,470.66,2024-11-25
1030,499,product_21,6,140.97,2024-11-08
1031,499,product_53,9,29.8,2024-08-12
1032,499,product_28,7,166.64,2024-12-18
1033,500,product_23,5,183.47,2024-03-28
1034,500,product_34,1,283.53,2024-02-17
1035,500,product_51,9,368.1,2024-03-26
1036,501,product_54,4,484.09,2024-08-27
1037,502,product_22,5,339.57,2024-08-04
1038,502,product_19,6,452.93,2024-03-12
1039,502,product_23,8,63.66,2024-12-12
1040,503,product_40,1,364.38,2024-05-18
1041,504,product_36,1,344.94,2024-07-12
1042,505,product_39,2,214.26,2024-01-04
1043,505,product_12,3,83.47,2024-02-25
1044,505,product_57,1,272.44,2024-11-03
1045,505,product_28,1,285.27,2024-08-15
1046,507,product_51,2,71.33,2024-05-05
1047,507,product_19,3,64.72,2024-11-17
1048,508,product_55,1,112.25,2024-02-05
1049,508,product_2,1,269.43,2024-11-13
1050,509,product_27,2,410.5,2024-06-21
1051,509,product_28,1,314.83,2024-02-11
1052,509,product_46,5,306.48,2024-02-21
1053,510,product_43,3,315.35,2024-07-10
1054,510,product_52,4,244.05,2024-05-18
1055,510,product_37,4,178.08,2024-02-21
1056,511,product_33,6,196.25,2024-07-25
1057,511,product_13,2,223.49,2024-06-24
1058,511,product_16,4,310.41,2024-05-16
1059,511,product_28,2,182.18,2024-03-25
1060,513,product_1,9,405.42,2024-11-02
1061,513,product_38,1,272.92,2024-02-04
1062,515,product_56,7,214.0,2024-12-04
1063,515,product_44,1,100.83,2024-10-03
1064,515,product_43,8,498.51,2024-03-23
1065,517,product_52,1,12.84,2024-08-19
1066,517,product_41,8,337.96,2024-03-05
1067,517,product_10,1,41.13,2024-01-26
1068,518,product_15,5,88.07,2024-10-14
1069,518,product_29,6,435.75,2024-07-26
1070,518,product_59,6,232.31,2024-11-27
1071,520,product_30,2,295.15,2024-09-12
1072,520,product_26,2,483.88,2024-09-16
1073,520,product_25,6,369.88,2024-01-03
1074,520,product_21,4,167.37,2024-11-10
1075,521,product_59,4,393.5,2024-06-26
1076,521,product_17,7,296.22,2024-06-27
1077,522,product_18,4,415.55,2024-02-04
1078,522,product_2,8,341.57,2024-06-25
1079,522,product_5,1,306.75,2024-02-01
1080,523,product_4,3,113.29,2024-11-23
1081,523,product_46,9,337.1,2024-11-21
1082,525,product_48,3,144.97,2024-03-24
1083,525,product_3,8,142.44,2024-01-12
1084,525,product_34,2,51.68,2024-10-06
1085,525,product_15,3,256.12,2024-11-01
1086,526,product_23,8,144.23,2024-08-10
1087,526,product_55,2,266.46,2024-11-14
1088,526,product_25,4,417.04,2024-08-23
1089,526,product_44,7,454.51,2024-01-11
1090,527,product_28,7,250.94,2024-07-18
1091,527,product_25,4,40.95,2024-08-18
1092,527,product_15,9,91.55,2024-12-03
1093,527,product_41,6,349.82,2024-07-05
1094,528,product_36,2,261.87,2024-08-06
1095,529,product_20,3,385.0,2024-11-17
1096,529,product_60,3,344.51,2024-10-20
1097,529,product_47,8,130.07,2024-11-12
1098,529,product_42,6,471.44,2024-08-04
1099,531,product_27,6,286.96,2024-03-24
1100,531,product_15,6,227.12,2024-06-20
1101,532,product_10,9,389.17,2024-02-15
1102,533,product_37,1,303.62,2024-05-21
1103,533,product_12,7,61.84,2024-06-16
1104,533,product_58,5,266.94,2024-12-14
1105,534,product_2,5,94.43,2024-11-24
1106,534,product_37,5,242.19,2024-12-27
1107,534,product_43,8,314.21,2024-07-27
1108,536,product_53,2,438.19,2024-03-11
1109,536,product_50,3,448.32,2024-11-03
1110,536,product_26,9,326.19,2024-02-05
1111,536,product_22,8,393.76,2024-08-13
1112,537,product_42,6,363.33,2024-07-23
1113,537,product_11,6,90.05,2024-08-26
1114,537,product_25,4,242.92,2024-12-12
1115,537,product_45,2,448.3,2024-09-27
1116,538,product_35,3,322.28,2024-11-18
1117,538,product_8,3,168.47,2024-05-19
1118,538,product_22,9,434.29,2024-07-03
1119,538,product_31,2,290.51,2024-11-23
1120,541,product_7,6,301.16,2024-10-03
1121,542,product_3,4,232.1,2024-11-17
1122,542,product_55,5,364.49,2024-04-17
1123,542,product_15,4,114.53,2024-03-08
1124,544,product_41,9,87.88,2024-10-27
1125,544,product_46,3,232.88,2024-01-21
1126,546,product_22,7,420.77,2024-12-02
1127,546,product_53,5,122.55,2024-12-06
1128,548,product_57,4,141.23,2024-07-20
1129,549,product_3,8,412.77,2024-02-09
1130,550,product_37,7,201.89,2024-12-12
1131,550,product_31,7,387.06,2024-04-08
1132,551,product_29,5,233.55,2024-08-19
1133,551,product_42,9,358.3,2024-07-24
1134,551,product_18,1,87.14,2024-03-15
1135,552,product_40,3,75.44,2024-01-21
1136,552,product_36,6,211.67,2024-03-21
1137,552,product_2,1,377.12,2024-04-03
1138,553,product_4,1,494.67,2024-11-28
1139,554,product_30,7,93.55,2024-11-04
1140,554,product_11,1,290.08,2024-01-12
1141,555,product_18,9,322.21,2024-03-08
1142,555,product_4,3,119.75,2024-12-18
1143,555,product_1,9,447.89,2024-05-11
1144,555,product_19,3,392.88,2024-04-13
1145,556,product_5,2,23.61,2024-04-19
1146,556,product_41,7,295.99,2024-07-06
1147,557,product_32,5,67.36,2024-07-02
1148,557,product_36,1,441.7,2024-11-11
1149,557,product_29,6,368.45,2024-07-15
1150,557,product_49,8,331.43,2024-10-23
1151,558,product_46,5,197.09,2024-11-18
1152,559,product_29,6,49.02,2024-10-07
1153,559,product_23,9,454.21,2024-04-22
1154,559,product_7,5,461.62,2024-11-06
1155,560,product_20,6,337.22,2024-06-25
1156,562,product_12,9,150.61,2024-05-06
1157,562,product_1,4,406.94,2024-01-25
1158,562,product_6,5,328.1,2024-08-27
1159,562,product_39,9,470.52,2024-07-01
1160,563,product_11,4,462.59,2024-06-01
1161,563,product_11,9,498.19,2024-10-10
1162,563,product_29,4,190.14,2024-04-20
1163,563,product_35,6,108.04,2024-02-09
1164,564,product_23,8,95.6,2024-10-22
1165,564,product_44,8,412.22,2024-07-05
1166,564,product_13,2,478.05,2024-09-12
1167,564,product_43,1,460.45,2024-08-13
1168,565,product_51,3,438.53,2024-02-10
1169,565,product_54,5,335.78,2024-06-21
1170,566,product_37,9,149.53,2024-10-16
1171,566,product_30,2,335.91,2024-05-15
1172,566,product_39,6,60.45,2024-10-22
1173,566,product_28,9,246.51,2024-09-11
1174,568,product_17,3,474.5,2024-05-13
1175,568,product_44,4,459.69,2024-06-14
1176,570,product_45,7,451.96,2024-01-25
1177,570,product_39,5,61.56,2024-11-09
1178,570,product_16,7,368.59,2024-09-26
1179,572,product_56,2,394.18,2024-02-21
1180,572,product_46,5,84.28,2024-05-05
1181,572,product_18,6,298.88,2024-10-16
1182,572,product_7,6,173.91,2024-12-01
1183,573,product_26,1,261.6,2024-04-12
1184,573,product_31,9,260.52,2024-10-04
1185,573,product_36,3,436.59,2024-03-22
1186,573,product_5,6,257.02,2024-11-10
1187,574,product_8,7,328.95,2024-08-11
1188,574,product_29,7,174.7,2024-10-23
1189,575,product_20,4,472.65,2024-08-06
1190,575,product_55,2,141.06,2024-05-03
1191,575,product_14,3,389.84,2024-04-27
1192,576,product_47,6,250.18,2024-01-18
1193,576,product_47,6,262.2,2024-06-13
1194,576,product_28,5,48.4,2024-01-28
1195,577,product_18,2,149.99,2024-10-22
1196,577,product_30,2,336.63,2024-01-12
1197,578,product_52,3,250.08,2024-11-03
1198,578,product_27,8,63.31,2024-10-12
1199,578,product_27,1,85.29,2024-08-22
1200,578,product_27,4,56.37,2024-10-04
1201,579,product_10,8,74.31,2024-11-24
1202,581,product_47,5,474.47,2024-02-27
1203,581,product_15,8,499.93,2024-12-05
1204,581,product_52,9,147.42,2024-12-20
1205,582,product_2,8,190.72,2024-11-28
1206,583,product_25,2,304.49,2024-10-09
1207,583,product_48,1,466.73,2024-06-23
1208,584,product_48,3,184.53,2024-12-13
1209,585,product_52,9,217.03,2024-03-27
1210,585,product_58,7,129.99,2024-09-04
1211,585,product_34,2,111.9,2024-03-24
1212,585,product_25,5,30.73,2024-06-21
1213,586,product_38,5,54.86,2024-07-23
1214,586,product_37,5,487.1,2024-09-18
1215,586,product_22,1,485.59,2024-12-16
1216,587,product_53,3,177.74,2024-01-04
1217,587,product_48,8,201.8,2024-08-11
1218,587,product_1,9,90.97,2024-05-24
1219,588,product_18,6,129.23,2024-07-19
1220,588,product_12,5,148.04,2024-05-28
1221,588,product_49,2,143.37,2024-08-21
1222,589,product_19,3,14.65,2024-10-06
1223,589,product_49,2,234.3,2024-07-12
1224,589,product_40,7,449.77,2024-01-22
1225,591,product_29,5,87.89,2024-05-10
1226,591,product_33,7,257.58,2024-10-14
1227,591,product_19,4,142.52,2024-02-17
1228,593,product_2,2,466.87,2024-05-24
1229,593,product_11,4,268.32,2024-10-12
1230,594,product_53,3,426.73,2024-05-26
1231,594,product_35,2,110.52,2024-08-07
1232,594,product_19,6,84.42,2024-08-27
1233,595,product_47,4,371.29,2024-02-16
1234,595,product_45,7,449.69,2024-01-21
1235,595,product_19,8,39.77,2024-12-17
1236,595,product_32,8,159.94,2024-04-23
1237,596,product_44,2,133.0,2024-06-21
1238,596,product_20,5,188.43,2024-07-24
1239,596,product_29,1,145.04,2024-04-23
1240,597,product_15,4,158.43,2024-11-07
1241,598,product_6,9,244.71,2024-06-14
1242,598,product_1,9,297.74,2024-01-20
1243,598,product_48,4,148.24,2024-07-13
1244,598,product_39,8,34.49,2024-09-24
1245,599,product_3,6,376.31,2024-09-23
1246,599,product_38,4,22.0,2024-06-21
1247,599,product_56,8,425.4,2024-01-22
1248,600,product_37,4,488.49,2024-01-19
1249,601,product_13,2,308.86,2024-02-14
1250,601,product_46,4,179.93,2024-04-14
1251,601,product_36,1,279.87,2024-09-13
1252,601,product_46,4,257.1,2024-05-19
1253,604,product_26,3,462.21,2024-12-14
1254,604,product_51,9,402.98,2024-01-28
1255,604,product_58,6,84.37,2024-08-19
1256,604,product_45,7,38.27,2024-06-28
1257,605,product_50,8,44.25,2024-12-20
1258,605,product_53,3,377.46,2024-03-03
1259,605,product_41,1,489.88,2024-11-12
1260,606,product_58,5,440.69,2024-02-02
1261,606,product_25,7,344.81,2024-05-04
1262,606,product_31,1,321.8,2024-10-02
1263,608,product_49,1,229.82,2024-04-26
1264,608,product_29,2,112.49,2024-09-13
1265,609,product_47,1,147.35,2024-10-05
1266,609,product_39,4,223.55,2024-02-11
1267,609,product_47,9,331.15,2024-04-13
1268,610,product_48,7,348.29,2024-03-15
1269,610,product_29,6,330.95,2024-02-06
1270,611,product_46,4,240.57,2024-09-18
1271,611,product_31,6,477.52,2024-03-04
1272,611,product_37,8,388.1,2024-11-04
1273,613,product_59,2,446.98,2024-08-03
1274,613,product_7,6,431.58,2024-07-01
1275,614,product_23,1,230.96,2024-04-21
1276,614,product_37,6,446.2,2024-01-07
1277,616,product_39,4,63.75,2024-09-24
1278,616,product_36,2,23.94,2024-08-20
1279,616,product_18,9,497.08,2024-01-22
1280,616,product_26,1,311.53,2024-12-26
1281,617,product_53,4,389.75,2024-09-14
1282,618,product_43,8,128.98,2024-05-23
1283,618,product_10,4,309.91,2024-04-19
1284,618,product_40,3,17.89,2024-04-03
1285,618,product_32,5,409.08,2024-05-25
1286,619,product_5,6,88.2,2024-10-10
1287,619,product_5,9,260.08,2024-04-03
1288,619,product_28,9,11.4,2024-01-16
1289,620,product_23,1,448.05,2024-04-04
1290,621,product_11,7,355.03,2024-03-28
1291,621,product_6,9,310.92,2024-01-19
1292,621,product_27,2,466.21,2024-04-25
1293,621,product_36,7,375.17,2024-02-25
1294,623,product_31,9,80.05,2024-12-28
1295,624,product_15,4,136.01,2024-04-16
1296,624,product_51,4,123.97,2024-11-18
1297,624,product_59,8,326.46,2024-01-01
1298,624,product_48,7,245.47,2024-02-13
1299,625,product_12,8,241.46,2024-02-08
1300,625,product_36,5,183.23,2024-03-02
1301,625,product_17,7,17.81,2024-02-27
1302,626,product_4,3,157.33,2024-08-20
1303,626,product_55,4,474.45,2024-08-09
1304,626,product_43,6,494.29,2024-09-19
1305,626,product_42,3,389.39,2024-01-12
1306,627,product_25,9,314.85,2024-12-05
1307,628,product_51,9,52.52,2024-09-10
1308,628,product_30,5,278.39,2024-02-02
1309,629,product_29,9,261.39,2024-02-07
1310,629,product_14,3,356.27,2024-04-15
1311,629,product_41,3,209.25,2024-09-24
1312,629,product_51,2,345.96,2024-05-21
1313,630,product_2,7,474.06,2024-02-19
1314,630,product_11,2,490.19,2024-01-08
